relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
time\Duration.java,org.joda.time.Duration,36,4,2,50,26,21,121,81,2,0,2,1,1,0,25,24,1,2,0,0,1,0.04,0,0,0,0.121794871794872,0.00666666666666667,0.285714285714286,0.285714285714286,32,0.0432900432900433,315,305,22,9,0.94,0.816923076923077,0.0830769230769231,0.0961538461538462,0.16,0,0.0857142857142843,0.0432900432900433,0,0,10,0,7,1,0,0,0,50,16,24,34,0,0,9,5,9,14,285,0
time\DurationField.java,org.joda.time.DurationField,22,0,0,20,20,24,32,27,0,3,0,125,0,125,20,0,0,0,4,11,0,0,15,0,15,0.425,-0.0935672514619883,0.00526315789473684,0.00526315789473684,6,0,190,190,20,17,undefined,0.592105263157895,0.0157894736842105,undefined,0,0,-0.285714285714286,0,0,0,0,2667.26695834463,1,0,3,10,47,0,0,0,0,25,0,37,3,131,0,20,0
time\DurationFieldType.java,org.joda.time.DurationFieldType,17,26,26,17,17,3,148,87,0,1,0,1,0,1,17,0,0,0,1,1,0,0,0,0,0,0.0882352941176471,-0.108333333333333,0.00833333333333333,0.00833333333333333,3,0.00833333333333333,135,134,16,14,1.02884615384615,0.830882352941176,0.0220588235294118,0.0316742081447964,0.125,0.125,0,0.00833333333333333,0,0,0,186.750280495231,3,13,0,0,0,1,0,1,1,5,1,54,6,189,1,18,0
time\Hours.java,org.joda.time.Hours,46,15,13,42,26,17,156,104,1,0,1,2,2,0,24,16,2,1,0,0,1,0.0476190476190476,0,0,0,0.0824175824175824,-0.0266666666666667,0.282608695652174,0.282608695652174,26,0.282608695652174,319,313,23,12,0.993846153846154,0.853626373626374,0.0523076923076923,0.0443786982248521,0.52,0,-0.111111111111109,0.282608695652174,0,0,25,0,19,12,0,0,0,78,37,47,41,0,1,6,7,6,22,300,0
time\IllegalFieldValueException.java,org.joda.time.IllegalFieldValueException,27,9,9,19,19,29,166,127,1,0,1,0,0,0,19,0,0,1,0,0,1,0,0,0,0,0.236842105263158,0.542483660130719,0.0666666666666667,0.0888888888888889,33,0.0888888888888889,77,0,3,1,0.641975308641975,0.649122807017544,0.590643274853801,0.391812865497076,0.888888888888889,0.555555555555556,-0.726027397260274,0.0666666666666667,0,0,0,0,2,8,0,0,0,10,0,10,10,0,8,1,40,7,10,21,0
time\Instant.java,org.joda.time.Instant,22,2,2,43,19,14,75,50,1,0,1,5,5,0,14,24,5,1,0,0,1,0.116279069767442,0,0,0,0.12280701754386,0.0326797385620915,0.55,0.55,22,0.55,161,151,15,3,0.916666666666667,0.783625730994152,0.134502923976608,0.131578947368421,0.777777777777778,0.666666666666667,-0.615384615384613,0.55,0,0,4,0,10,0,0,0,0,25,4,16,21,2,0,3,4,6,12,315,0
time\Interval.java,org.joda.time.Interval,35,5,1,60,24,34,137,97,2,0,2,1,1,0,23,36,1,2,0,0,1,0.0333333333333333,0,0,0,0.138888888888889,-0.0355731225296443,0.604395604395604,0.604395604395604,50,0,276,276,24,12,1.04347826086957,0.762479871175523,0.0507246376811594,0,0,0,-0.856410256410256,0,0,0,41,0,7,0,0,0,0,96,65,53,31,0,0,10,5,7,12,316,0
time\JodaTimePermission.java,org.joda.time.JodaTimePermission,1,1,1,1,1,1,6,4,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,0,0,0,1,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,1,0
time\LocalDate.java,org.joda.time.LocalDate,148,9,8,109,93,74,604,410,2,0,2,7,7,0,86,16,7,2,0,0,1,0.128440366972477,3,3,0,0.0501792114695341,0.0260391782130913,0.785134696527102,0.829925348912691,204,0.783836416747809,4233,4188,82,5,0.97554347826087,0.912201963534362,0.046984572230014,0.0349462365591398,0.923913043478261,0.815217391304348,-0.612765957446806,0.783836416747809,0,0,5,0,22,2,0,0,0,366,8,195,358,0,2,7,58,20,190,443,0
time\LocalDateTime.java,org.joda.time.LocalDateTime,167,8,7,130,113,109,680,436,2,0,2,6,6,0,107,17,6,2,0,0,1,0.0923076923076923,3,3,0,0.0489675516224189,0.0236486486486487,0.84192439862543,0.879725085910653,285,0.84106529209622,6284,6240,103,4,0.977040816326531,0.923008849557522,0.040929203539823,0.0316055625790139,0.946428571428571,0.839285714285714,-0.254174397031539,0.84106529209622,0,0,6,0,19,1,0,0,0,425,11,222,414,0,1,4,46,6,216,467,0
time\LocalTime.java,org.joda.time.LocalTime,111,10,9,83,66,70,483,314,2,0,2,6,6,0,60,17,6,2,0,0,1,0.144578313253012,2,2,0,0.066017316017316,0.0341346153846154,0.671836734693878,0.704489795918367,132,0.636734693877551,2109,2073,57,4,0.972649572649573,0.887279387279387,0.0634032634032634,0.0420875420875421,0.907692307692308,0.692307692307692,-0.636718749999999,0.636734693877551,0,0,3,0,16,3,0,0,0,236,5,132,231,0,2,7,33,12,129,408,0
time\Minutes.java,org.joda.time.Minutes,41,10,8,42,26,17,141,94,1,0,1,2,2,0,24,16,2,1,0,0,1,0.0476190476190476,0,0,0,0.0824175824175824,-0.0266666666666667,0.282608695652174,0.282608695652174,26,0.282608695652174,319,313,23,12,0.99,0.853626373626374,0.0523076923076923,0.0480769230769231,0.52,0,-0.111111111111109,0.282608695652174,0,0,25,0,19,7,0,0,0,75,37,46,38,0,1,6,7,6,21,300,0
time\MonthDay.java,org.joda.time.MonthDay,54,8,5,72,41,45,246,169,2,0,2,5,5,0,36,31,5,2,0,0,1,0.138888888888889,2,2,0,0.0699186991869919,-0.00897435897435897,0.185185185185185,0.325396825396825,44,0.0582010582010582,807,794,34,16,0.97,0.880487804878049,0.0402439024390244,0.0536585365853659,0.175,0,-0.53972602739726,0.0343915343915344,0,0,32,0,15,2,0,0,0,152,59,74,93,0,2,0,20,0,42,407,0
time\Months.java,org.joda.time.Months,44,19,17,36,20,16,148,98,1,0,1,2,2,0,18,16,2,1,0,0,1,0.0555555555555556,0,0,0,0.116666666666667,-0.0175438596491228,0.431372549019608,0.431372549019608,24,0.431372549019608,184,178,17,7,0.993808049535604,0.803508771929825,0.0842105263157895,0.0558823529411765,0.631578947368421,0,-0.153846153846152,0.431372549019608,0,0,19,0,13,16,0,0,0,54,29,34,25,0,1,0,2,0,15,283,0
time\MutableDateTime.java,org.joda.time.MutableDateTime,102,12,9,148,82,100,451,284,3,0,3,3,3,0,79,66,3,3,0,0,1,0.0608108108108108,2,2,0,0.0618466898954704,-0.0095679012345679,0.391718426501035,0.409937888198758,72,0.391718426501035,3315,3309,78,35,0.991769547325103,0.902890695573622,0.0150557061126167,0.0203252032520325,0.530864197530864,0.530864197530864,-0.372679045092838,0.391304347826087,0,0,100,0,15,1,0,0,0,411,138,230,273,0,1,1,39,5,130,471,0
time\MutableInterval.java,org.joda.time.MutableInterval,32,5,1,64,27,36,116,77,2,0,2,0,0,0,27,37,0,2,0,0,1,0,1,1,0,0.127572016460905,-0.0523076923076923,0.0441176470588235,0.0441176470588235,20,0,351,351,27,18,1.03846153846154,0.786008230452675,0.0256410256410256,0,0,0,-0.757009345794392,0,0,0,39,0,6,0,0,0,0,121,86,53,35,0,0,0,5,0,14,317,0
time\MutablePeriod.java,org.joda.time.MutablePeriod,77,4,1,108,72,129,257,161,2,0,2,4,4,0,68,36,4,2,0,0,1,0.0740740740740741,1,1,0,0.094017094017094,-0.0193158953722334,0.0153061224489796,0.0178571428571429,19,0,2556,2556,72,50,1.01408450704225,0.843324906705188,0.00899843505477308,0,0,0,-0.769796624837732,0,0,0,63,0,11,0,0,0,0,307,206,111,101,0,0,2,27,3,48,377,1
time\Partial.java,org.joda.time.Partial,84,5,5,50,33,42,398,308,1,0,1,4,4,0,29,17,4,1,0,0,1,0.08,1,1,0,0.0979020979020979,0.314516129032258,0.715415019762846,0.91304347826087,51,0.91304347826087,358,188,13,2,0.76875,0.83041958041958,0.356060606060606,0.254545454545455,0.96875,0.875,-0.782945736434108,0.715415019762846,0,0,18,0,13,3,0,0,0,154,30,81,124,0,3,0,27,0,63,336,0
time\Period.java,org.joda.time.Period,109,5,2,123,84,118,450,337,2,0,2,1,1,0,83,39,1,2,0,0,1,0.016260162601626,0,0,0,0.0842490842490843,0.00382015868351455,0.488203266787659,0.626134301270417,175,0,3486,3486,84,26,1.01204819277108,0.868440796151639,0.0275387263339071,0,0,0,-0.613194444444445,0,0,0,111,0,19,1,0,0,0,490,215,196,275,0,0,12,32,21,85,435,1
time\PeriodType.java,org.joda.time.PeriodType,89,30,30,39,39,20,447,285,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0.0659340659340659,0.0753911806543385,0.665165165165165,1,153,1,703,665,28,1,0.997368421052632,0.875457875457875,0.12280701754386,0.0282051282051282,1,1,-0.843137254901962,0.256756756756757,0,0,0,0,3,20,0,0,0,64,0,62,64,2,3,49,9,76,62,48,0
time\Seconds.java,org.joda.time.Seconds,41,10,8,42,26,17,141,94,1,0,1,2,2,0,24,16,2,1,0,0,1,0.0476190476190476,0,0,0,0.0824175824175824,-0.0266666666666667,0.282608695652174,0.282608695652174,26,0.282608695652174,319,313,23,12,0.99,0.853626373626374,0.0523076923076923,0.0480769230769231,0.52,0,-0.111111111111109,0.282608695652174,0,0,25,0,19,7,0,0,0,72,37,45,35,0,1,6,7,6,20,300,0
time\TimeOfDay.java,org.joda.time.TimeOfDay,66,10,7,87,54,64,306,206,2,0,2,3,3,0,51,33,3,2,0,0,1,0.0689655172413793,2,2,0,0.0802469135802469,0.00145137880986938,0.230440967283073,0.465149359886202,61,0.112375533428165,1406,1381,41,17,0.970350404312669,0.875727929187049,0.0384346610761705,0.0476190476190476,0.245283018867925,0,-0.390710382513661,0.0355618776671408,0,0,37,0,14,2,0,0,0,176,66,86,110,0,1,3,25,1,49,392,0
time\Weeks.java,org.joda.time.Weeks,41,10,8,42,26,17,141,94,1,0,1,2,2,0,24,16,2,1,0,0,1,0.0476190476190476,0,0,0,0.0824175824175824,-0.0266666666666667,0.282608695652174,0.282608695652174,26,0.282608695652174,319,313,23,12,0.99,0.853626373626374,0.0523076923076923,0.0480769230769231,0.52,0,-0.111111111111109,0.282608695652174,0,0,25,0,19,7,0,0,0,84,37,49,47,0,1,5,7,5,24,300,0
time\YearMonth.java,org.joda.time.YearMonth,56,7,4,74,43,46,250,172,2,0,2,5,5,0,38,31,5,2,0,0,1,0.135135135135135,2,2,0,0.0682170542635659,-0.00580720092915215,0.241379310344828,0.363218390804598,53,0.0850574712643678,890,877,36,15,0.964285714285714,0.882170542635659,0.0409745293466224,0.0581395348837209,0.214285714285714,0,-0.576530612244895,0.064367816091954,0,0,32,0,16,1,0,0,0,156,59,77,97,0,1,0,23,0,45,406,0
time\YearMonthDay.java,org.joda.time.YearMonthDay,63,8,5,84,51,50,288,197,2,0,2,3,3,0,48,33,3,2,0,0,1,0.0714285714285714,3,3,0,0.0693815987933635,0.00163265306122449,0.251012145748988,0.47638326585695,64,0.163292847503374,1256,1237,41,16,0.964,0.881025641025641,0.0407843137254902,0.0549019607843137,0.32,0,-0.584830339321356,0.126855600539811,0,0,37,0,17,1,0,0,0,190,65,88,125,0,1,2,35,2,51,406,0
time\Years.java,org.joda.time.Years,35,10,8,36,20,16,121,80,1,0,1,2,2,0,18,16,2,1,0,0,1,0.0555555555555556,0,0,0,0.116666666666667,-0.0175438596491228,0.431372549019608,0.431372549019608,24,0.431372549019608,184,178,17,7,0.986842105263158,0.803508771929825,0.0842105263157895,0.0625,0.631578947368421,0,-0.153846153846152,0.431372549019608,0,0,19,0,13,7,0,0,0,54,29,34,25,0,1,0,2,0,15,283,0
time\base\AbstractDateTime.java,org.joda.time.base.AbstractDateTime,28,0,0,52,24,5,94,63,1,2,1,1,1,0,23,28,1,1,1,4,1,0.0192307692307692,2,1,1,0.0694444444444444,-0.0909090909090909,0,0,0,0,276,276,24,24,undefined,0.865942028985507,0,undefined,0,0,-1,0,0,0,7,2209.38939642582,6,0,0,0,5,77,7,52,70,0,0,0,8,2,45,327,0
time\base\AbstractDuration.java,org.joda.time.base.AbstractDuration,21,0,0,10,10,5,72,50,0,2,0,1,0,1,10,0,0,0,1,2,0,0,1,0,1,0.25,-0.166666666666667,0.0833333333333333,0.0833333333333333,6,0,45,45,10,7,undefined,0.633333333333333,0.0666666666666667,undefined,0,0,1,0,0,0,0,768.665044155427,3,0,0,0,4,7,0,3,7,0,0,0,2,0,2,206,0
time\base\AbstractInstant.java,org.joda.time.base.AbstractInstant,38,0,0,29,29,16,132,87,0,3,0,11,0,11,29,0,0,0,2,6,0,0,5,0,5,0.0689655172413793,-0.044973544973545,0.0238095238095238,0.0238095238095238,10,0,406,406,29,18,undefined,0.869458128078818,0.0270935960591133,undefined,0,0,-0.71428571428572,0,0,0,0,4567.78648303356,12,0,0,0,21,65,0,31,65,0,0,0,12,10,22,267,0
time\base\AbstractInterval.java,org.joda.time.base.AbstractInterval,37,0,0,26,26,14,145,101,0,2,0,1,0,1,26,0,0,0,1,3,0,0,0,0,0,0.1,-0.04,0.0253623188405797,0.0253623188405797,12,0,325,325,26,17,undefined,0.818461538461538,0.04,undefined,0,0,-0.68,0,0,0,0,2906.90434796514,11,0,0,0,18,45,0,18,45,0,0,0,7,0,16,269,0
time\base\AbstractPartial.java,org.joda.time.base.AbstractPartial,47,0,0,21,21,17,149,119,0,2,0,33,0,33,21,0,0,0,3,10,0,0,20,0,20,0.101190476190476,-0.0210526315789474,0.65,0.65,31,0,210,210,21,5,undefined,0.816666666666667,0.0761904761904762,undefined,0,0,-0.657142857142858,0,0,0,0,10471.60844284,9,0,0,0,65,19,0,10,19,0,0,0,15,0,10,225,0
time\base\AbstractPeriod.java,org.joda.time.base.AbstractPeriod,22,0,0,12,12,5,74,58,0,2,0,1,0,1,12,0,0,0,1,3,0,0,0,0,0,0.138888888888889,-0.163636363636364,0,0,2,0,66,66,12,10,undefined,0.752525252525252,0.0303030303030303,undefined,0,0,1,0,0,0,0,1441.46674940763,6,0,0,0,38,13,0,7,13,0,0,0,7,1,5,252,0
time\base\BaseDateTime.java,org.joda.time.base.BaseDateTime,17,3,3,69,17,39,96,50,2,1,2,3,0,3,17,52,0,2,3,3,1,0,0,0,0,0.247058823529412,0.225,0,0,25,0,110,84,10,1,0.791666666666667,0.626470588235294,0.316176470588235,0.254901960784314,0.875,0.8125,-0.862745098039216,0,0,0,4,2040.11470044798,6,1,0,0,319,32,4,19,28,0,1,0,13,7,15,348,0
time\base\BaseDuration.java,org.joda.time.base.BaseDuration,16,2,2,25,15,19,62,42,1,1,1,0,0,0,15,10,0,1,1,1,1,0,1,1,0,0.226666666666667,0.043956043956044,0.133333333333333,0.133333333333333,3,0.133333333333333,90,75,10,7,0.857142857142857,0.664761904761905,0.171428571428571,0.2,0.571428571428571,0.285714285714286,-0.649122807017544,0.133333333333333,0,0,4,392.646728618794,9,0,0,0,10,47,4,19,43,0,0,0,15,0,15,250,0
time\base\BaseInterval.java,org.joda.time.base.BaseInterval,17,4,4,37,11,18,101,79,1,1,1,0,0,0,11,26,0,1,2,2,1,0,1,0,1,0.227272727272727,0.933333333333333,0,0,3,0,3,0,1,1,0.425,0.642424242424242,0.945454545454545,0.613636363636364,1,0.9,-0.757575757575758,0,0,0,15,1532.29832964487,11,1,0,0,77,81,31,39,50,0,1,0,4,0,23,292,0
time\base\BaseLocal.java,org.joda.time.base.BaseLocal,2,1,1,23,2,0,8,5,1,1,1,3,0,3,2,21,0,1,3,3,1,0,0,0,0,,0,undefined,undefined,0,undefined,1,1,2,2,2,,0,0,0,0,,undefined,0,0,1,40.32541501125,0,0,0,0,3,1,1,1,0,0,0,0,0,2,0,227,0
time\base\BasePartial.java,org.joda.time.base.BasePartial,18,3,3,36,16,22,84,63,1,1,1,5,1,4,15,20,1,1,4,4,1,0.0277777777777778,3,1,2,0.145833333333333,0.380952380952381,0.1,0.1,1,0.1,69,18,6,3,0.688888888888889,0.750925925925926,0.458333333333333,0.354166666666667,0.866666666666667,0.466666666666667,-0.746031746031747,0.1,0,0,7,2497.74529381964,7,1,0,0,110,53,8,31,45,0,1,0,13,0,24,307,0
time\base\BasePeriod.java,org.joda.time.base.BasePeriod,54,3,3,43,31,78,251,187,1,1,1,4,0,4,31,12,0,1,2,2,1,0,0,0,0,0.155425219941349,0.383908045977012,0.2,0.2,101,0.2,291,117,11,3,0.711111111111111,0.752101661779081,0.423655913978495,0.311827956989247,0.766666666666667,0.5,-0.732426303854875,0.2,0,0,16,4676.25309697864,14,1,0,0,152,145,20,73,125,0,1,0,23,0,56,301,1
time\base\BaseSingleFieldPeriod.java,org.joda.time.base.BaseSingleFieldPeriod,36,2,2,18,18,16,126,92,0,1,0,14,0,14,18,0,0,0,7,7,0,0,7,0,7,0.0972222222222222,-0.0294117647058824,0.227272727272727,0.318181818181818,9,0.151515151515152,150,147,16,7,0.970588235294118,0.821895424836601,0.0849673202614379,0.0833333333333333,0.411764705882353,0.352941176470588,-0.466666666666669,0.151515151515152,0,0,0,5482.97701025434,11,0,0,0,163,41,0,20,41,0,0,0,8,0,20,239,0
time\chrono\AssembledChronology.java,org.joda.time.chrono.AssembledChronology,89,40,39,56,45,20,426,303,2,3,2,104,78,26,6,11,39,2,8,15,1,1.39285714285714,2,0,2,0.0296296296296296,0.0158562367864693,0.00809716599190283,0.00809716599190283,4,0.00809716599190283,933,876,3,1,0.974358974358974,0.941750841750842,0.0595959595959596,0.0472934472934473,0.977272727272727,0.977272727272727,1,0.00809716599190283,1,2,50,35476.1703897873,4,36,0,0,101,85,82,52,3,0,35,0,2,28,2,194,0
time\chrono\BaseChronology.java,org.joda.time.chrono.BaseChronology,67,1,1,50,50,34,241,170,1,4,1,133,49,84,1,0,49,1,1,16,1,0.98,2,0,2,0.0666666666666667,-0.00935374149659864,0.0467687074829932,0.162414965986395,38,0,1225,1225,50,18,1.02040816326531,0.876734693877551,0.0310204081632653,0,0,0,-0.679012345679016,0,0,0,0,42790.2487761777,11,0,0,0,38,230,0,112,230,0,0,0,0,1,112,105,0
time\chrono\BasicChronology.java,org.joda.time.chrono.BasicChronology,71,63,23,98,49,63,378,271,3,2,3,83,12,71,44,49,5,3,3,7,1,0.153061224489796,8,0,8,0.183673469387755,0.00265957446808511,0.211594202898551,0.289855072463768,100,0.244444444444444,1173,1170,47,11,1,0.77312925170068,0.0433673469387755,0.0204081632653061,0.5,0.5,-0.271875,0.200966183574879,0,1,7,21688.3736649961,26,19,0,0,57,125,20,49,105,9,19,10,1,110,42,271,0
time\chrono\BasicDayOfMonthDateTimeField.java,org.joda.time.chrono.BasicDayOfMonthDateTimeField,16,6,2,57,10,9,56,43,3,0,3,16,16,0,2,47,8,3,0,0,1,0.421052631578947,0,0,0,0.15,0.75,0.714285714285714,0.714285714285714,0,0.714285714285714,9,0,2,2,0.611111111111111,0.72962962962963,0.8,0.45,0.888888888888889,0.888888888888889,-0.333333333333333,0.714285714285714,0,0,1,0,5,1,0,0,0,30,3,18,27,0,1,0,2,1,17,111,0
time\chrono\BasicDayOfYearDateTimeField.java,org.joda.time.chrono.BasicDayOfYearDateTimeField,14,6,2,57,10,9,48,36,3,0,3,16,16,0,2,47,8,3,0,0,1,0.421052631578947,0,0,0,0.15,0.75,0.714285714285714,0.714285714285714,2,0.714285714285714,9,0,2,2,0.611111111111111,0.72962962962963,0.8,0.45,0.888888888888889,0.888888888888889,-0.333333333333333,0.714285714285714,0,0,1,0,5,1,0,0,0,23,3,16,20,0,1,0,2,1,15,105,0
time\chrono\BasicFixedMonthChronology.java,org.joda.time.chrono.BasicFixedMonthChronology,21,67,4,98,15,17,71,51,4,1,4,14,14,0,1,83,14,4,2,2,1,0.571428571428571,0,0,0,0.233333333333333,0.021978021978022,0.164835164835165,0.208791208791209,4,0.153846153846154,91,77,8,6,0.892857142857143,0.680952380952381,0.152380952380952,0.166666666666667,0.285714285714286,0,-0.297297297297297,0.153846153846154,0,1,12,871.669287848996,1,0,0,0,4,29,29,12,0,0,0,0,0,0,0,280,0
time\chrono\BasicGJChronology.java,org.joda.time.chrono.BasicGJChronology,43,71,8,98,8,16,109,65,4,1,4,7,7,0,1,90,7,4,2,2,1,0.285714285714286,0,0,0,0.40625,-0.285714285714286,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,27,26,7,7,1.03571428571429,0.669642857142857,0.0357142857142857,0.09375,0.142857142857143,0,0.5,0.0476190476190476,0,1,20,1879.62072337174,1,0,0,0,2,45,45,20,0,0,0,0,0,0,0,275,0
time\chrono\BasicMonthOfYearDateTimeField.java,org.joda.time.chrono.BasicMonthOfYearDateTimeField,39,9,5,56,18,21,182,133,3,1,3,38,38,0,2,38,16,3,1,1,1,0.857142857142857,1,1,0,0.2,0.477941176470588,0.716666666666667,0.875,9,0.875,74,0,4,2,0.776470588235294,0.743790849673203,0.535947712418301,0.266666666666667,0.941176470588235,0.882352941176471,-0.0746268656716416,0.716666666666667,0,0,5,1644.5713964103,9,1,0,0,1,137,17,52,120,0,1,0,1,3,47,117,0
time\chrono\BasicSingleEraDateTimeField.java,org.joda.time.chrono.BasicSingleEraDateTimeField,17,3,2,53,16,15,57,39,2,0,2,29,29,0,1,37,15,2,0,0,1,0.566037735849057,0,0,0,0.234375,-0.0285714285714286,0.0857142857142857,0.0857142857142857,0,0.0857142857142857,108,96,10,10,0.8,0.66875,0.1,0.25,0.2,0.2,-0.466666666666667,0.0857142857142857,0,0,1,0,7,1,0,0,0,15,2,7,13,0,1,0,1,0,6,84,0
time\chrono\BasicWeekOfWeekyearDateTimeField.java,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField,17,6,2,57,13,12,58,41,3,0,3,25,25,0,2,44,11,3,0,0,1,0.578947368421053,0,0,0,0.153846153846154,0.151515151515152,0.222222222222222,0.222222222222222,2,0.222222222222222,57,36,7,6,0.791666666666667,0.760683760683761,0.282051282051282,0.269230769230769,0.583333333333333,0.583333333333333,0.333333333333332,0.222222222222222,0,0,4,0,6,1,0,0,0,25,9,15,16,0,1,0,2,1,11,110,0
