relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
math3\analysis\function\Asin.java,org.apache.commons.math3.analysis.function.Asin,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,12,0
math3\analysis\function\Asinh.java,org.apache.commons.math3.analysis.function.Asinh,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,13,0
math3\analysis\function\Atan.java,org.apache.commons.math3.analysis.function.Atan,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,11,0
math3\analysis\function\Atan2.java,org.apache.commons.math3.analysis.function.Atan2,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,0,0,0,1,5,0
math3\analysis\function\Atanh.java,org.apache.commons.math3.analysis.function.Atanh,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,12,0
math3\analysis\function\Cbrt.java,org.apache.commons.math3.analysis.function.Cbrt,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,16,0
math3\analysis\function\Ceil.java,org.apache.commons.math3.analysis.function.Ceil,1,0,0,1,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,1,3,0
math3\analysis\function\Constant.java,org.apache.commons.math3.analysis.function.Constant,4,1,1,4,4,3,16,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.375,0.333333333333333,0.333333333333333,0.333333333333333,2,0.333333333333333,3,0,2,1,0.333333333333333,0.416666666666667,0.666666666666667,0.75,1,0.666666666666667,0,0.333333333333333,0,0,0,0,1,0,0,0,0,6,0,3,6,0,0,0,2,2,3,17,0
math3\analysis\function\Cos.java,org.apache.commons.math3.analysis.function.Cos,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,20,0
math3\analysis\function\Cosh.java,org.apache.commons.math3.analysis.function.Cosh,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,3,0,0,0,2,0,2,13,0
math3\analysis\function\Divide.java,org.apache.commons.math3.analysis.function.Divide,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
math3\analysis\function\Exp.java,org.apache.commons.math3.analysis.function.Exp,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,11,0
math3\analysis\function\Expm1.java,org.apache.commons.math3.analysis.function.Expm1,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,13,0
math3\analysis\function\Floor.java,org.apache.commons.math3.analysis.function.Floor,1,0,0,1,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,1,2,0
math3\analysis\function\Gaussian.java,org.apache.commons.math3.analysis.function.Gaussian,14,4,4,7,7,10,109,73,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0.333333333333333,0.333333333333333,0,0.333333333333333,18,15,5,2,0.75,0.571428571428571,0.285714285714286,0.357142857142857,0.666666666666667,0.666666666666667,1,0.333333333333333,0,0,0,0,6,0,0,0,0,14,0,8,14,0,0,0,2,0,8,28,0
math3\analysis\function\HarmonicOscillator.java,org.apache.commons.math3.analysis.function.HarmonicOscillator,7,3,3,5,5,7,69,46,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.4,0,0.333333333333333,0.333333333333333,0,0.333333333333333,7,4,3,2,0.5,0.5,0.4,0.6,0.5,0.5,1,0.333333333333333,0,0,0,0,4,0,0,0,0,12,0,7,12,0,0,0,2,0,7,31,0
math3\analysis\function\Identity.java,org.apache.commons.math3.analysis.function.Identity,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,2,0,0,0,2,0,1,4,0
math3\analysis\function\Inverse.java,org.apache.commons.math3.analysis.function.Inverse,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,3,0,0,0,2,0,2,11,0
math3\analysis\function\Log.java,org.apache.commons.math3.analysis.function.Log,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,11,0
math3\analysis\function\Log10.java,org.apache.commons.math3.analysis.function.Log10,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,12,0
math3\analysis\function\Log1p.java,org.apache.commons.math3.analysis.function.Log1p,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,11,0
math3\analysis\function\Logistic.java,org.apache.commons.math3.analysis.function.Logistic,6,6,6,5,5,14,90,53,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.4,0,0.333333333333333,0.333333333333333,0,0.333333333333333,7,4,3,2,0.5,0.5,0.4,0.6,0.5,0.5,1,0.333333333333333,0,0,0,0,4,0,0,0,0,26,0,14,26,0,0,0,2,0,14,33,0
math3\analysis\function\Logit.java,org.apache.commons.math3.analysis.function.Logit,12,2,2,6,6,7,83,54,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,12,9,4,2,0.6,0.533333333333333,0.333333333333333,0.5,0.6,0.4,1,0.333333333333333,0,0,0,0,4,0,0,0,0,18,0,8,18,0,0,0,2,0,8,25,0
math3\analysis\function\Max.java,org.apache.commons.math3.analysis.function.Max,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,0,0,0,1,2,0
math3\analysis\function\Min.java,org.apache.commons.math3.analysis.function.Min,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,0,0,0,1,2,0
math3\analysis\function\Minus.java,org.apache.commons.math3.analysis.function.Minus,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,3,0,0,0,2,0,2,7,0
math3\analysis\function\Multiply.java,org.apache.commons.math3.analysis.function.Multiply,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
math3\analysis\function\Pow.java,org.apache.commons.math3.analysis.function.Pow,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,0,0,0,1,4,0
math3\analysis\function\Power.java,org.apache.commons.math3.analysis.function.Power,4,1,1,4,4,3,16,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.375,0,0.333333333333333,0.333333333333333,0,0.333333333333333,3,0,2,2,0.333333333333333,0.416666666666667,0.5,0.75,0.666666666666667,0.666666666666667,0,0.333333333333333,0,0,0,0,3,0,0,0,0,7,0,3,7,0,0,0,2,0,3,13,0
math3\analysis\function\Rint.java,org.apache.commons.math3.analysis.function.Rint,1,0,0,1,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,1,3,0
math3\analysis\function\Sigmoid.java,org.apache.commons.math3.analysis.function.Sigmoid,10,2,2,6,6,7,78,52,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,12,9,4,2,0.6,0.533333333333333,0.333333333333333,0.5,0.6,0.4,1,0.333333333333333,0,0,0,0,4,0,0,0,0,10,0,6,10,0,0,0,2,0,6,23,0
math3\analysis\function\Signum.java,org.apache.commons.math3.analysis.function.Signum,1,0,0,1,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,1,2,0
math3\analysis\function\Sin.java,org.apache.commons.math3.analysis.function.Sin,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,3,0,0,0,2,0,2,19,0
math3\analysis\function\Sinc.java,org.apache.commons.math3.analysis.function.Sinc,18,2,2,5,5,3,80,65,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0.333333333333333,0.333333333333333,0,0.333333333333333,7,4,3,2,0.625,0.6,0.4,0.5,0.75,0.5,0,0.333333333333333,0,0,0,0,4,0,0,0,0,16,0,9,16,0,0,0,2,0,9,32,0
math3\analysis\function\Sinh.java,org.apache.commons.math3.analysis.function.Sinh,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,3,0,0,0,2,0,2,13,0
math3\analysis\function\Sqrt.java,org.apache.commons.math3.analysis.function.Sqrt,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,16,0
math3\analysis\function\StepFunction.java,org.apache.commons.math3.analysis.function.StepFunction,7,2,2,2,2,3,35,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,11,0,6,11,0,0,0,0,0,6,22,0
math3\analysis\function\Subtract.java,org.apache.commons.math3.analysis.function.Subtract,1,0,0,1,1,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
math3\analysis\function\Tan.java,org.apache.commons.math3.analysis.function.Tan,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,18,0
math3\analysis\function\Tanh.java,org.apache.commons.math3.analysis.function.Tanh,3,0,0,3,3,2,12,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,undefined,0.333333333333333,0,undefined,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,5,0,0,0,2,0,3,12,0
math3\analysis\function\Ulp.java,org.apache.commons.math3.analysis.function.Ulp,1,0,0,1,1,1,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,1,3,0
math3\analysis\integration\BaseAbstractUnivariateIntegrator.java,org.apache.commons.math3.analysis.integration.BaseAbstractUnivariateIntegrator,18,12,12,15,15,18,98,62,0,1,0,6,0,6,15,0,0,0,6,6,0,0,0,0,0,0.2,0.0659340659340659,0.19047619047619,0.285714285714286,6,0.285714285714286,89,73,5,1,0.928571428571429,0.680952380952381,0.19047619047619,0.133333333333333,0.928571428571429,0.928571428571429,-0.583333333333333,0.19047619047619,0,0,0,2544.85634815029,10,2,0,1,50,26,0,16,26,0,2,0,1,0,16,41,0
math3\analysis\integration\IterativeLegendreGaussIntegrator.java,org.apache.commons.math3.analysis.integration.IterativeLegendreGaussIntegrator,9,14,2,19,5,12,73,41,1,0,1,1,1,0,4,14,1,1,0,0,1,0.0526315789473684,0,0,0,0.6,0.166666666666667,undefined,undefined,4,undefined,7,4,3,1,0.75,0.5,0.5,0.4,1,0.5,-0.5,undefined,0,0,6,0,11,1,0,0,0,39,10,18,29,0,1,0,0,0,12,73,0
math3\analysis\integration\LegendreGaussIntegrator.java,org.apache.commons.math3.analysis.integration.LegendreGaussIntegrator,13,22,10,19,5,12,126,58,1,0,1,1,1,0,4,14,1,1,0,0,1,0.0526315789473684,0,0,0,0.6,0.166666666666667,undefined,undefined,4,undefined,7,4,3,1,0.925,0.5,0.5,0.26,1,0.5,-0.5,undefined,0,0,8,0,8,0,0,0,0,37,14,18,23,0,0,0,0,0,10,53,0
math3\analysis\integration\MidPointIntegrator.java,org.apache.commons.math3.analysis.integration.MidPointIntegrator,11,13,1,19,5,10,63,38,1,0,1,1,1,0,4,14,1,1,0,0,1,0.0526315789473684,0,0,0,0.5,0,undefined,undefined,5,undefined,7,4,3,2,0.5,0.4,0.4,0.6,0.5,0,-1,undefined,0,0,10,0,8,0,0,0,0,38,22,17,16,0,0,0,0,0,7,48,0
math3\analysis\integration\RombergIntegrator.java,org.apache.commons.math3.analysis.integration.RombergIntegrator,10,13,1,18,4,6,59,40,1,0,1,1,1,0,3,14,1,1,0,0,1,0.0555555555555556,0,0,0,0.375,0,undefined,undefined,0,undefined,3,0,2,2,0.333333333333333,0.416666666666667,0.5,0.75,0.666666666666667,0,0,undefined,0,0,6,0,8,0,0,0,0,39,14,18,25,0,0,0,0,0,12,49,0
math3\analysis\integration\SimpsonIntegrator.java,org.apache.commons.math3.analysis.integration.SimpsonIntegrator,10,13,1,18,4,6,51,29,1,0,1,1,1,0,3,14,1,1,0,0,1,0.0555555555555556,0,0,0,0.375,0,undefined,undefined,0,undefined,3,0,2,2,0.333333333333333,0.416666666666667,0.5,0.75,0.666666666666667,0,0,undefined,0,0,7,0,8,0,0,0,0,45,15,20,30,0,0,0,0,0,13,49,0
math3\analysis\integration\TrapezoidIntegrator.java,org.apache.commons.math3.analysis.integration.TrapezoidIntegrator,12,14,2,19,5,8,71,45,1,0,1,1,1,0,4,14,1,1,0,0,1,0.0526315789473684,0,0,0,0.333333333333333,0,1,1,6,1,7,4,3,2,0.75,0.533333333333333,0.4,0.4,0.5,0.25,1,1,0,1,13,0,8,0,0,0,0,44,27,21,17,0,0,0,0,8,8,48,0
math3\analysis\integration\gauss\BaseRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.BaseRuleFactory,10,2,2,5,5,5,51,35,0,1,0,3,0,3,5,0,0,0,3,3,0,0,0,0,0,0.5,0,1,1,8,1,9,8,4,1,0.875,0.4,0.4,0.3,0.5,0,-1,1,0,0,0,1368.07260482557,4,2,0,0,3,21,0,13,21,3,2,1,6,1,13,17,0
math3\analysis\integration\gauss\GaussIntegrator.java,org.apache.commons.math3.analysis.integration.gauss.GaussIntegrator,8,2,2,6,6,6,41,30,0,1,0,1,0,1,6,0,0,0,1,1,0,0,0,0,0,0.208333333333333,0.4,0.666666666666667,1,0,1,7,0,2,1,0.5,0.616666666666667,0.6,0.583333333333333,1,0.8,0,0.666666666666667,0,0,0,281.342562712268,6,0,0,0,6,10,0,4,10,0,0,4,1,5,4,19,0
math3\analysis\integration\gauss\GaussIntegratorFactory.java,org.apache.commons.math3.analysis.integration.gauss.GaussIntegratorFactory,8,3,3,7,7,14,47,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.392857142857143,0.2,1,1,23,0.2,19,17,5,1,0.888888888888889,0.642857142857143,0.428571428571429,0.238095238095238,0.166666666666667,0,0.333333333333333,0.2,0,0,0,0,9,3,0,0,0,17,0,9,17,1,3,0,9,1,9,32,0
math3\analysis\integration\gauss\HermiteRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.HermiteRuleFactory,12,5,3,4,1,1,87,80,1,0,1,1,1,0,0,3,1,1,0,0,1,0.25,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,1,0,0,1,undefined,0,0,1,0,3,0,0,0,0,23,2,11,21,0,0,0,0,0,10,19,0
math3\analysis\integration\gauss\LegendreHighPrecisionRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.LegendreHighPrecisionRuleFactory,14,6,4,6,3,2,119,110,1,0,1,1,1,0,2,3,1,1,0,0,1,0.166666666666667,0,0,0,0.333333333333333,0,undefined,undefined,0,undefined,2,1,2,1,0.5,0.333333333333333,0.666666666666667,0.666666666666667,1,0.5,0,undefined,0,0,1,0,2,4,0,0,0,9,2,4,7,0,4,0,1,0,3,20,0
math3\analysis\integration\gauss\LegendreRuleFactory.java,org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory,12,2,0,4,1,1,76,69,1,0,1,1,1,0,0,3,1,1,0,0,1,0.25,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,undefined,1,1,undefined,0,0,1,undefined,0,0,1,0,2,0,0,0,0,9,2,4,7,0,0,0,0,0,3,18,0
math3\analysis\integration\gauss\SymmetricGaussIntegrator.java,org.apache.commons.math3.analysis.integration.gauss.SymmetricGaussIntegrator,6,2,0,8,3,4,38,29,1,0,1,1,1,0,2,5,1,1,0,0,1,0.125,0,0,0,0.333333333333333,-1,1,1,0,1,3,3,3,2,undefined,0.333333333333333,0.333333333333333,undefined,0,0,0,1,0,0,6,0,4,0,0,0,0,14,12,8,2,0,0,1,1,1,2,21,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineFunction,22,7,7,9,9,6,136,114,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.148148148148148,0.107142857142857,1,1,9,1,26,16,1,1,0.839285714285714,0.722222222222222,0.305555555555556,0.253968253968254,1,0.875,0,1,0,0,0,0,1,0,0,0,0,8,0,2,8,1,0,0,0,7,2,16,0
math3\analysis\interpolation\BicubicSplineInterpolatingFunction.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatingFunction,32,6,6,12,12,26,176,112,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.291666666666667,0.127272727272727,1,1,35,1,56,46,8,1,0.833333333333333,0.712121212121212,0.272727272727273,0.236111111111111,0.909090909090909,0.818181818181818,0.135135135135135,1,0,0,0,0,6,1,0,0,0,43,0,19,43,0,1,1,0,7,19,38,0
math3\analysis\interpolation\BicubicSplineInterpolator.java,org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator,18,0,0,3,3,6,73,68,0,1,0,1,0,1,3,0,0,0,1,1,0,0,0,0,0,0.444444444444444,0,1,1,10,1,3,3,3,1,undefined,0.333333333333333,0.666666666666667,undefined,0,0,0,1,0,0,0,1502.87886076094,9,0,0,0,1,26,0,10,26,0,0,0,1,3,10,32,0
