relName,className,WMC,NA,NAIMP,NM,NMIMP,NumPara,SLOC1,stms,AID,CLD,DIT,DP,DPA,DPD,NMA,NMI,NMO,NOA,NOC,NOD,NOP,SIX,SP,SPA,SPD,CAMC,Co,DCd,DCi,ICH,LCC,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,NHD,NewCo,NewLCOM5,OCC,PCC,SNHD,TCC,ACAIC,ACMIC,AMMIC,CBI,CBO,DAC,DCAEC,DCMEC,DMMEC,ICP,IHICP,MPC,NIHICP,OCAEC,OCAIC,OCMEC,OCMIC,OMMEC,OMMIC,RFC,bug
jscomp\AnonymousFunctionNamingPolicy.java,com.google.javascript.jscomp.AnonymousFunctionNamingPolicy,4,4,4,4,4,2,12,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.25,-0.666666666666667,0,0,0,0,5,4,3,3,1.16666666666667,0.5,0.166666666666667,0.125,0.333333333333333,0.333333333333333,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,1,2,0,4,0
jscomp\AstChangeProxy.java,com.google.javascript.jscomp.AstChangeProxy,12,1,1,7,7,11,56,41,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.133333333333333,0.6,0.6,4,0.6,15,9,4,2,0.5,0.555555555555556,0.380952380952381,0.571428571428571,0.833333333333333,0.833333333333333,-0.2,0.6,0,0,0,0,3,1,0,0,0,23,0,12,23,1,1,0,9,6,12,29,0
jscomp\AstParallelizer.java,com.google.javascript.jscomp.AstParallelizer,12,7,7,7,7,12,131,82,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.321428571428571,0.2,0.333333333333333,0.333333333333333,16,0.166666666666667,15,9,3,1,0.833333333333333,0.619047619047619,0.428571428571429,0.285714285714286,1,0.666666666666667,0.111111111111111,0.166666666666667,0,0,0,0,2,6,0,0,0,15,0,8,15,1,6,1,11,3,8,20,0
jscomp\BasicErrorManager.java,com.google.javascript.jscomp.BasicErrorManager,17,4,4,11,11,6,107,80,0,1,0,6,0,6,11,0,0,0,3,3,0,0,0,0,0,0.181818181818182,0,0.25,0.444444444444444,8,0.444444444444444,49,43,6,2,0.875,0.684848484848485,0.181818181818182,0.204545454545455,0.6,0.1,-0.333333333333335,0.25,0,0,0,746.45801154666,4,1,0,0,25,3,0,1,3,0,1,0,8,0,1,12,0
jscomp\ChainCalls.java,com.google.javascript.jscomp.ChainCalls,3,6,6,2,2,3,126,85,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,1.33333333333333,0,1,0.333333333333333,1,1,0,1,0,0,0,0,7,6,0,0,0,17,0,7,17,0,6,0,3,0,7,54,0
jscomp\ChainableReverseAbstractInterpreter.java,com.google.javascript.jscomp.ChainableReverseAbstractInterpreter,34,6,6,12,12,21,362,233,0,1,0,0,0,0,12,0,0,0,2,2,0,0,0,0,0,0.194444444444444,0.0545454545454545,0.19047619047619,0.19047619047619,18,0.19047619047619,57,48,7,3,0.909090909090909,0.685185185185185,0.212121212121212,0.166666666666667,0.818181818181818,0.818181818181818,-0.730769230769231,0.19047619047619,0,0,0,1651.92820355214,11,3,0,0,32,21,0,15,21,0,1,0,18,2,15,43,0
jscomp\CheckAccessControls.java,com.google.javascript.jscomp.CheckAccessControls,81,16,16,20,20,40,355,192,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.241666666666667,0.175438596491228,0.4,0.6,73,0.6,164,138,11,2,0.957236842105263,0.734210526315789,0.257894736842105,0.090625,0.578947368421053,0.368421052631579,-0.0555555555555561,0.4,0,0,0,0,16,14,0,0,0,159,0,126,159,0,14,0,45,0,126,112,0
jscomp\CheckAccidentalSemicolon.java,com.google.javascript.jscomp.CheckAccidentalSemicolon,8,2,2,3,2,4,31,18,1,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0.5,0,1,0.75,1,1,0,1,0,0,0,0,7,2,0,0,0,17,0,11,17,0,2,0,4,0,11,24,0
jscomp\CheckGlobalNames.java,com.google.javascript.jscomp.CheckGlobalNames,22,5,5,8,8,14,90,53,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.232142857142857,0.333333333333333,1,1,17,1,17,6,3,1,0.828571428571429,0.658163265306122,0.5,0.275,0.857142857142857,0.714285714285714,-0.199999999999999,1,0,0,0,0,13,5,0,0,0,20,0,14,20,0,5,0,12,0,14,66,0
jscomp\CheckGlobalThis.java,com.google.javascript.jscomp.CheckGlobalThis,18,4,4,4,4,9,65,43,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4375,0,1,1,2,1,4,2,2,1,0.75,0.458333333333333,0.5,0.4375,0.666666666666667,0.666666666666667,-0.333333333333333,1,0,0,0,0,7,4,0,0,0,25,0,20,25,0,4,0,10,0,20,24,3
jscomp\CheckLevel.java,com.google.javascript.jscomp.CheckLevel,3,3,3,3,3,1,8,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-2,0,0,0,0,3,3,3,3,1.33333333333333,0.333333333333333,0,0.111111111111111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,34,1,19,0,3,0
jscomp\CheckLevelLegacy.java,com.google.javascript.jscomp.CheckLevelLegacy,2,4,4,2,2,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
jscomp\CheckMissingGetCssName.java,com.google.javascript.jscomp.CheckMissingGetCssName,16,6,6,8,7,15,74,43,1,0,1,0,0,0,7,1,0,1,0,0,1,0,0,0,0,0.285714285714286,0.0666666666666667,1,1,13,1,18,15,5,1,0.888888888888889,0.638095238095238,0.333333333333333,0.238095238095238,0.666666666666667,0.333333333333333,0.199999999999999,1,0,0,0,0,7,6,0,0,0,26,0,20,26,0,6,0,15,0,20,53,0
jscomp\CheckMissingReturn.java,com.google.javascript.jscomp.CheckMissingReturn,17,5,5,9,9,14,96,53,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.222222222222222,-0.0357142857142857,0,0,8,0,33,30,7,4,0.925,0.666666666666667,0.194444444444444,0.177777777777778,0.375,0.375,-0.199999999999999,0,0,0,0,0,16,5,0,0,0,36,0,24,36,0,5,0,14,0,24,94,0
jscomp\CheckPathsBetweenNodes.java,com.google.javascript.jscomp.CheckPathsBetweenNodes,26,10,10,10,10,17,112,81,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.22,0.5,1,1,18,1,25,5,2,1,0.8,0.666666666666667,0.6,0.28,1,0.888888888888889,-0.285714285714284,1,0,0,0,0,7,3,0,0,0,4,0,4,4,0,3,0,6,2,4,20,0
jscomp\CheckProvides.java,com.google.javascript.jscomp.CheckProvides,2,4,4,2,2,4,76,48,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0.75,0,1,0.625,1,1,0,1,0,0,0,0,7,3,0,0,0,9,0,4,9,0,3,0,4,0,4,44,0
jscomp\CheckRegExp.java,com.google.javascript.jscomp.CheckRegExp,7,3,3,5,4,6,34,19,1,0,1,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0.333333333333333,-0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,4,2,2,2,0.777777777777778,0.444444444444444,0.333333333333333,0.416666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,7,2,0,0,0,16,0,8,16,0,2,0,6,0,8,53,0
jscomp\CheckRequiresForConstructors.java,com.google.javascript.jscomp.CheckRequiresForConstructors,2,4,4,2,2,4,115,77,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,1,0,1,0.5,1,1,0,1,0,0,0,0,8,3,0,0,0,6,0,3,6,0,3,0,4,0,3,7,0
jscomp\CheckSideEffects.java,com.google.javascript.jscomp.CheckSideEffects,17,2,2,3,2,4,63,37,1,0,1,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0.5,0,1,0.75,1,1,0,1,0,0,0,0,6,2,0,0,0,33,0,29,33,0,2,0,4,0,29,33,0
jscomp\CheckUnreachableCode.java,com.google.javascript.jscomp.CheckUnreachableCode,7,3,3,5,5,10,53,29,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.4,-0.5,0,0,0,0,9,8,4,4,0.833333333333333,0.55,0.1,0.333333333333333,0.25,0.25,4.44089209850063e-016,0,0,0,0,0,13,3,0,0,0,26,0,15,26,0,3,0,10,0,15,79,0
jscomp\ClosureCodingConvention.java,com.google.javascript.jscomp.ClosureCodingConvention,49,3,3,30,22,26,222,119,1,1,1,22,19,3,3,8,19,1,1,1,1,0.633333333333333,0,0,0,0.159090909090909,-0.080952380952381,0.00584795321637427,0.00584795321637427,14,0,231,231,22,18,1,0.8001443001443,0.0173160173160173,0.0454545454545455,0,0,0.182795698924732,0,0,0,0,1460.67443270538,14,3,0,0,0,116,0,80,116,0,3,0,8,0,80,78,0
jscomp\ClosureReverseAbstractInterpreter.java,com.google.javascript.jscomp.ClosureReverseAbstractInterpreter,8,11,5,14,3,10,168,82,1,0,1,0,0,0,3,11,0,1,0,0,1,0,0,0,0,0.476190476190476,0,1,1,6,1,2,1,2,1,1.3,0.333333333333333,0.666666666666667,0.133333333333333,0.5,0.5,-1,1,0,0,4,0,8,1,0,0,0,29,14,17,15,0,1,0,5,1,13,49,0
jscomp\CoalesceVariableNames.java,com.google.javascript.jscomp.CoalesceVariableNames,39,4,4,9,8,15,270,172,1,0,1,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0.232142857142857,0.428571428571429,0.833333333333333,1,11,1,15,2,3,1,0.714285714285714,0.658163265306122,0.571428571428571,0.375,0.857142857142857,0.857142857142857,-0.199999999999999,0.833333333333333,0,0,0,0,24,3,0,0,0,143,0,82,143,0,3,0,15,0,82,146,0
jscomp\CodeConsumer.java,com.google.javascript.jscomp.CodeConsumer,52,3,3,35,35,17,164,113,0,2,0,41,0,41,35,0,0,0,3,5,0,0,3,0,3,0.080952380952381,0.0124777183600713,0.223529411764706,0.257142857142857,62,0.0941176470588235,589,583,32,13,0.96078431372549,0.853781512605042,0.0689075630252101,0.0666666666666667,0.294117647058824,0.264705882352941,-0.520000000000002,0.0941176470588235,0,0,0,3687.14843596028,2,0,0,0,0,0,0,0,0,1,0,3,9,50,0,35,0
jscomp\CodeGenerator.java,com.google.javascript.jscomp.CodeGenerator,177,3,3,29,29,52,750,525,0,1,0,1,0,1,29,0,0,0,1,1,0,0,1,0,1,0.129973474801061,0.082010582010582,0.955882352941177,1,231,0.404411764705882,378,350,22,2,0.904761904761905,0.80106100795756,0.145320197044335,0.126436781609195,0.535714285714286,0.5,-0.506702412868632,0.404411764705882,0,0,0,7524.72301275954,6,2,0,0,5,213,0,153,213,0,2,0,52,6,153,105,0
jscomp\CodePrinter.java,com.google.javascript.jscomp.CodePrinter,4,1,1,1,1,6,391,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,0,0,0,1,undefined,0,0,0,0,9,0,0,0,0,17,0,6,17,0,0,0,5,0,6,106,0
jscomp\CollapseAnonymousFunctions.java,com.google.javascript.jscomp.CollapseAnonymousFunctions,2,1,1,2,2,3,59,39,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,4,1,0,0,0,5,0,2,5,0,1,0,3,0,2,44,0
jscomp\CollapseProperties.java,com.google.javascript.jscomp.CollapseProperties,91,8,8,22,22,54,431,290,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0.323809523809524,1,1,113,1,163,95,10,1,0.916666666666667,0.72967772967773,0.385281385281385,0.125,0.952380952380952,0.952380952380952,-0.24,1,0,0,0,0,21,6,0,0,0,270,0,159,270,0,6,0,50,0,159,153,0
jscomp\CollapseVariableDeclarations.java,com.google.javascript.jscomp.CollapseVariableDeclarations,15,3,3,5,5,7,193,123,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.333333333333333,-0.166666666666667,1,1,4,1,8,6,3,2,0.833333333333333,0.533333333333333,0.3,0.333333333333333,0.5,0.25,1,1,0,0,0,0,8,3,0,0,0,28,0,21,28,0,3,0,7,0,21,53,0
jscomp\CombinedCompilerPass.java,com.google.javascript.jscomp.CombinedCompilerPass,11,2,2,6,6,12,79,54,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.375,0.6,0.6,0.6,0,0.6,4,0,1,1,0.5,0.55,0.733333333333333,0.583333333333333,1,1,-0.333333333333333,0.6,0,0,0,0,4,2,0,0,0,18,0,6,18,0,2,0,11,2,6,53,0
jscomp\CommandLineRunner.java,com.google.javascript.jscomp.CommandLineRunner,20,9,2,28,9,8,364,138,1,0,1,1,1,0,8,19,1,1,0,0,1,0.0357142857142857,0,0,0,0.259259259259259,0.0357142857142857,0.333333333333333,0.333333333333333,12,0.333333333333333,32,28,6,2,0.8125,0.611111111111111,0.25,0.277777777777778,0.75,0.5,-0.2,0.333333333333333,0,0,7,0,11,1,0,0,0,83,12,43,71,0,1,0,11,0,36,378,1
jscomp\CompilationLevel.java,com.google.javascript.jscomp.CompilationLevel,11,3,3,8,8,6,88,71,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.375,-0.19047619047619,0,0,6,0,28,28,8,5,1,0.607142857142857,0.107142857142857,0.125,0,0,1,0,0,0,0,0,6,3,0,0,0,10,0,4,10,1,0,0,6,4,4,15,0
jscomp\Compiler.java,com.google.javascript.jscomp.Compiler,213,43,42,121,121,90,1152,759,1,1,1,36,36,0,85,0,36,1,1,1,1,0.297520661157025,1,1,0,0.0222285551439156,0.0826330532212885,0.414810584427946,0.779935275080906,225,0.779744907671807,6653,6046,44,9,0.976984126984127,0.957499762515436,0.0977961432506887,0.0310901219992129,0.866666666666667,0.766666666666667,-0.76297577854672,0.414620217018846,0,0,0,6015.96782326186,71,33,0,0,0,287,0,144,287,1,33,6,103,94,144,848,0
jscomp\CompilerInput.java,com.google.javascript.jscomp.CompilerInput,29,10,10,24,24,19,168,109,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0.0791666666666667,0.122529644268775,0.352941176470588,0.522875816993464,16,0.522875816993464,233,190,9,3,0.921739130434783,0.851086956521739,0.195652173913043,0.116666666666667,0.869565217391304,0.565217391304348,-0.777777777777774,0.352941176470588,0,0,0,0,12,5,0,0,0,27,0,13,27,1,5,12,18,45,13,46,0
jscomp\CompilerOptions.java,com.google.javascript.jscomp.CompilerOptions,37,141,141,31,31,30,397,345,0,1,0,0,0,0,31,0,0,0,1,1,0,0,0,0,0,0.0779569892473118,0.0298850574712644,0.0528735632183908,0.0528735632183908,2,0.0528735632183908,423,381,7,6,0.997872340425532,0.867025089605735,0.0924731182795699,0.0343170899107756,0.8,0.366666666666667,-0.3587786259542,0.0528735632183908,0,0,0,1981.35429544756,16,52,0,0,0,21,0,10,21,2,52,31,18,28,10,47,0
jscomp\ComposeWarningsGuard.java,com.google.javascript.jscomp.ComposeWarningsGuard,19,2,2,9,8,7,71,48,1,0,1,3,3,0,5,1,3,1,0,0,1,0.333333333333333,0,0,0,0.145833333333333,0.476190476190476,1,1,6,1,13,0,3,2,0.642857142857143,0.720238095238095,0.607142857142857,0.4375,0.857142857142857,0.857142857142857,0,1,0,2,4,0,4,2,0,0,0,11,8,6,3,1,2,0,3,4,2,15,0
jscomp\ConcreteType.java,com.google.javascript.jscomp.ConcreteType,33,5,5,22,22,7,414,319,0,1,0,16,0,16,22,0,0,0,6,6,0,0,0,0,0,0.0636363636363636,0.0142857142857143,0.289473684210526,0.289473684210526,26,0.0526315789473684,223,215,16,6,0.952380952380952,0.876190476190476,0.103896103896104,0.0909090909090909,0.19047619047619,0,-1,0.0421052631578947,0,0,0,5208.67841674392,8,5,0,0,0,7,0,4,7,0,3,10,12,39,2,25,0
jscomp\ConstCheck.java,com.google.javascript.jscomp.ConstCheck,28,3,3,6,5,10,81,39,1,0,1,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0.32,0.333333333333333,1,1,18,1,6,2,2,1,0.75,0.52,0.6,0.4,0.75,0.75,-0.333333333333333,1,0,0,0,0,7,3,0,0,0,26,0,19,26,0,3,0,10,0,19,55,0
jscomp\ControlFlowAnalysis.java,com.google.javascript.jscomp.ControlFlowAnalysis,175,11,11,36,36,52,642,393,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0.152777777777778,0.119327731092437,0.4,0.4,326,0.4,602,574,25,1,0.950649350649351,0.905952380952381,0.168253968253968,0.0757575757575758,0.771428571428571,0.771428571428571,0.630885122410546,0.4,0,0,0,0,12,8,0,0,0,185,0,156,185,0,8,0,53,17,156,101,1
jscomp\ControlFlowGraph.java,com.google.javascript.jscomp.ControlFlowGraph,21,5,2,49,7,6,75,35,3,1,3,1,0,1,7,42,0,3,1,1,1,0,0,0,0,0.171428571428571,-0.133333333333333,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,17,13,4,4,0.75,0.676190476190476,0.19047619047619,0.357142857142857,0.5,0.5,0,0.0666666666666667,0,0,3,296.877070057442,5,0,0,0,0,20,8,12,12,5,0,18,5,21,9,74,0
jscomp\ControlStructureCheck.java,com.google.javascript.jscomp.ControlStructureCheck,8,3,3,4,4,6,37,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,1,1,5,1,4,2,2,1,0.777777777777778,0.5,0.5,0.416666666666667,1,1,1,1,0,0,0,0,6,3,0,0,0,14,0,8,14,0,3,0,6,0,8,19,0
jscomp\ConvertToDottedProperties.java,com.google.javascript.jscomp.ConvertToDottedProperties,5,1,1,4,3,6,27,16,1,0,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0.444444444444444,1,1,1,0,1,0,0,1,1,0,0.333333333333333,1,1,1,1,0,1,0,0,0,0,5,1,0,0,0,23,0,12,23,0,1,0,6,0,12,60,0
jscomp\CreateSyntheticBlocks.java,com.google.javascript.jscomp.CreateSyntheticBlocks,3,6,6,2,2,5,92,66,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,0,1,0,0,1,1,0.666666666666667,0,1,0.666666666666667,1,1,0,1,0,0,0,0,7,6,0,0,0,6,0,2,6,0,6,0,5,0,2,44,0
jscomp\CrossModuleCodeMotion.java,com.google.javascript.jscomp.CrossModuleCodeMotion,54,5,5,10,9,17,236,146,1,0,1,0,0,0,9,1,0,1,0,0,1,0,0,0,0,0.222222222222222,0.25,1,1,18,1,25,14,4,1,0.85,0.666666666666667,0.416666666666667,0.244444444444444,0.625,0.5,-0.333333333333333,1,0,0,0,0,14,5,0,0,0,111,0,78,111,0,5,0,18,0,78,90,0
jscomp\CrossModuleMethodMotion.java,com.google.javascript.jscomp.CrossModuleMethodMotion,12,9,9,3,3,6,107,57,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1,1,1,2,1,0,0,1,1,0.722222222222222,0.333333333333333,1,0.518518518518518,1,1,0,1,0,0,0,0,12,9,0,0,0,83,0,40,83,0,9,0,5,0,40,109,0
jscomp\CustomPassExecutionTime.java,com.google.javascript.jscomp.CustomPassExecutionTime,2,4,4,2,2,1,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0
jscomp\DataFlowAnalysis.java,com.google.javascript.jscomp.DataFlowAnalysis,36,4,4,14,14,12,286,201,0,2,0,8,0,8,14,0,0,0,4,5,0,0,4,0,4,0.0873015873015873,0.115384615384615,0.166666666666667,0.166666666666667,24,0.166666666666667,79,67,9,2,0.846153846153846,0.83028083028083,0.241758241758242,0.214285714285714,0.538461538461538,0.538461538461538,-1,0.166666666666667,0,0,0,7640.44916435182,16,2,0,0,13,49,0,32,49,0,2,0,14,5,32,52,0
jscomp\DeadAssignmentsElimination.java,com.google.javascript.jscomp.DeadAssignmentsElimination,48,2,2,11,10,22,179,114,1,0,1,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0.3,0.0555555555555556,0.166666666666667,0.166666666666667,26,0.166666666666667,39,33,7,3,0.777777777777778,0.637037037037037,0.244444444444444,0.3,0.555555555555556,0.555555555555556,-0.151515151515151,0.166666666666667,0,0,0,0,17,2,0,0,0,122,0,73,122,0,2,0,23,0,73,131,0
jscomp\DefaultCodingConvention.java,com.google.javascript.jscomp.DefaultCodingConvention,27,0,0,27,27,35,116,53,0,2,0,25,0,25,27,0,0,0,1,2,0,0,1,0,1,0.103703703703704,-0.0738461538461539,0,0,2,0,351,351,27,25,undefined,0.834757834757835,0.0056980056980057,undefined,0,0,-0.337931034482756,0,0,0,0,868.170969817671,10,0,0,0,1,2,0,2,2,0,0,0,48,0,2,29,0
jscomp\DefaultPassConfig.java,com.google.javascript.jscomp.DefaultPassConfig,113,101,98,27,18,19,1348,677,1,0,1,4,4,0,14,9,4,1,0,0,1,0.148148148148148,0,0,0,0.0944444444444444,-0.0220588235294118,0.333333333333333,0.333333333333333,25,0.333333333333333,148,143,14,9,0.997599039615846,0.822875816993464,0.0915032679738562,0.0578231292517007,0.176470588235294,0.117647058823529,-0.80952380952381,0.333333333333333,0,0,1,0,26,98,0,0,0,88,2,41,86,0,98,0,24,2,40,157,0
jscomp\DefinitionSite.java,com.google.javascript.jscomp.DefinitionSite,1,5,5,1,1,5,18,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,undefined,undefined,0,undefined,0,0,1,1,0,1,1,1,0,0,1,undefined,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0
jscomp\DefinitionsRemover.java,com.google.javascript.jscomp.DefinitionsRemover,9,0,0,1,1,2,191,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,undefined,1,1,undefined,0,0,1,1,0,0,0,0,10,0,0,0,0,33,0,18,33,0,0,0,2,0,18,23,0
jscomp\Denormalize.java,com.google.javascript.jscomp.Denormalize,10,1,1,5,5,11,67,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.466666666666667,0,0.333333333333333,0.333333333333333,3,0.333333333333333,7,4,3,2,0.5,0.533333333333333,0.4,0.6,0.75,0.75,-0.2,0.333333333333333,0,0,0,0,5,1,0,0,0,32,0,18,32,0,1,0,11,0,18,63,0
