"moduleName","avg_SLOC","avg_WMC","avg_CBO","avg_RFC","avg_LCOM5","avg_DIT","avg_NOC","avg_delta_WMC","avg_delta_CBO","avg_delta_RFC","avg_delta_LCOM5","avg_delta_DIT","avg_delta_NOC","avg_X.WMC","avg_X.CBO","avg_X.RFC","avg_X.LCOM5","avg_X.DIT","avg_X.NOC","avg_addedsloc","avg_deletedsloc","avg_changedsloc","avg_churnsloc","avg_X.added","avg_X.deleted","avg_X.changed","avg_X.churn","max_SLOC","max_WMC","max_CBO","max_RFC","max_LCOM5","max_DIT","max_NOC","max_delta_WMC","max_delta_CBO","max_delta_RFC","max_delta_LCOM5","max_delta_DIT","max_delta_NOC","max_X.WMC","max_X.CBO","max_X.RFC","max_X.LCOM5","max_X.DIT","max_X.NOC","max_addedsloc","max_deletedsloc","max_changedsloc","max_churnsloc","max_X.added","max_X.deleted","max_X.changed","max_X.churn","sum_SLOC","sum_WMC","sum_CBO","sum_RFC","sum_LCOM5","sum_DIT","sum_NOC","sum_delta_WMC","sum_delta_CBO","sum_delta_RFC","sum_delta_LCOM5","sum_delta_DIT","sum_delta_NOC","sum_X.WMC","sum_X.CBO","sum_X.RFC","sum_X.LCOM5","sum_X.DIT","sum_X.NOC","sum_addedsloc","sum_deletedsloc","sum_changedsloc","sum_churnsloc","sum_X.added","sum_X.deleted","sum_X.changed","sum_X.churn","bug"
"org.apache.commons.math3.distribution",93.375,21.46875,7.03125,69,NA,0.84375,0.84375,4.09375,1.625,15.125,NA,0.21875,0.1875,0.22920308859375,0.2336805555625,0.221411064375,0.2195422729375,0.21875,0.2468341503125,16.40625,0.09375,0.5,16.90625,0.23031697525,0.0010147471875,0.005473507375,0.23579048259375,172,35,13,136,NA,2,16,24,11,136,NA,2,3,1,1,1,1,1,1,95,2,5,95,1,0.02247191,0.056179775,1,2988,687,225,2208,NA,27,27,131,52,484,NA,7,6,7.334498835,7.477777778,7.08515406,7.025352734,7,7.89869281,525,3,16,541,7.370143208,0.03247191,0.175152236,7.545295443,1
"org.apache.commons.math3.distribution.fitting",200,32,16,182,0.88,0,0,32,16,182,0.88,0,0,1,1,1,1,1,1,200,0,0,200,1,0,0,1,200,32,16,182,0.88,0,0,32,16,182,0.88,0,0,1,1,1,1,1,1,200,0,0,200,1,0,0,1,200,32,16,182,0.88,0,0,32,16,182,0.88,0,0,1,1,1,1,1,1,200,0,0,200,1,0,0,1,0
"org.apache.commons.math3.exception",18,3.42307692307692,2.11538461538462,15.2307692307692,1.11416666669231,2.34615384615385,1.61538461538462,0,0,0,0.0128205128076923,0,0,0,0,0,0.0054945055,0,0,0.0384615384615385,0,0.423076923076923,0.461538461538462,0.00274725273076923,0,0.0331593243076923,0.0359065770384615,42,9,3,19,2,4,16,0,0,0,0.333333333,0,0,0,0,0,0.142857143,0,0,1,0,2,2,0.071428571,0,0.2,0.2,468,89,55,396,28.968333334,61,42,0,0,0,0.333333333,0,0,0,0,0,0.142857143,0,0,1,0,11,12,0.071428571,0,0.862142432,0.933571003,0
"org.apache.commons.math3.exception.util",126.75,11.25,0.75,7.5,NA,0,0,0,0,0,1.9075e-06,0,0,0,0,0,8.5e-07,0,0,0.25,0,0,0.25,0.00074626875,0,0,0.00074626875,335,28,2,19,NA,0,0,0,0,0,7.63e-06,0,0,0,0,0,3.4e-06,0,0,1,0,0,1,0.002985075,0,0,0.002985075,507,45,3,30,NA,0,0,0,0,0,7.63e-06,0,0,0,0,0,3.4e-06,0,0,1,0,0,1,0.002985075,0,0,0.002985075,0
"org.apache.commons.math3.filter",68.6666666666667,11.6666666666667,9.33333333333333,39,0.784030784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,23,16,66,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,35,28,117,2.352092352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.fitting",85,4.5,3.625,36.125,NA,0.5,0.5,1.75,1.25,13,NA,0.125,0.125,0.375,0.375,0.476474505375,0.375,0.375,0.375,33.75,0,0,33.75,0.375,0,0,0.375,206,9,8,72,NA,1,3,7,7,46,NA,1,1,1,1,1,1,1,1,206,0,0,206,1,0,0,1,680,36,29,289,NA,4,4,14,10,104,NA,1,1,3,3,3.811796043,3,3,3,270,0,0,270,3,0,0,3,0
"org.apache.commons.math3.fitting.leastsquares",256,54,12,157.666666666667,0.737037037,1.66666666666667,1,54,12,157.666666666667,0.737037037,1.66666666666667,1,1,1,1,1,1,1,256,0,0,256,1,0,0,1,557,108,16,168,0.861111111,2,3,108,16,168,0.861111111,2,3,1,1,1,1,1,1,557,0,0,557,1,0,0,1,768,162,36,473,2.211111111,5,3,162,36,473,2.211111111,5,3,3,3,3,3,3,3,768,0,0,768,3,0,0,3,0
"org.apache.commons.math3.fraction",123.2,28,4.2,35.5,1.1378886234,1.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,96,10,76,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,280,42,355,11.378886234,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"org.apache.commons.math3.genetics",41.1578947368421,9.42105263157895,5.94736842105263,16.1052631578947,NA,0.421052631578947,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,27,11,34,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,179,113,306,NA,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry",95,22,3,23,0.892857143,0,3,1,0,0,0,0,0,0.043478261,0,0,0,0,0,0,2,2,2,0,0.021052632,0.021052632,0.021052632,95,22,3,23,0.892857143,0,3,1,0,0,0,0,0,0.043478261,0,0,0,0,0,0,2,2,2,0,0.021052632,0.021052632,0.021052632,95,22,3,23,0.892857143,0,3,1,0,0,0,0,0,0.043478261,0,0,0,0,0,0,2,2,2,0,0.021052632,0.021052632,0.021052632,0
"org.apache.commons.math3.geometry.euclidean.oned",62.2857142857143,16.2857142857143,4.71428571428571,35,NA,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,38,8,86,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,114,33,245,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry.euclidean.threed",162.882352941176,26.5882352941176,7.41176470588235,52.1176470588235,NA,0.411764705882353,0,11.4705882352941,1.64705882352941,12.6470588235294,0.106558641941176,0,0,0.181372549,0.176470588235294,0.177696078411765,0.177722152705882,0.176470588235294,0.176470588235294,69.8235294117647,0,0.235294117647059,70.0588235294118,0.181916003647059,0,0.00253840282352941,0.184454406470588,541,106,16,105,NA,2,0,106,14,105,0.811111111,0,0,1,1,1,1,1,1,541,0,2,541,1,0,0.022727273,1,2769,452,126,886,NA,7,0,195,28,215,1.811496913,0,0,3.083333333,3,3.020833333,3.021276596,3,3,1187,0,4,1191,3.092572062,0,0.043152848,3.13572491,1
"org.apache.commons.math3.geometry.euclidean.twod",132.5,24.625,9,62.75,NA,0.375,0.125,0.125,0,0,0,0,0,0.005681818125,0,0,0,0,0,0.375,0,0.25,0.625,0.004261363625,0,0.00170649575,0.005967859375,437,61,16,154,NA,1,1,1,0,0,0,0,0,0.045454545,0,0,0,0,0,3,0,1,4,0.034090909,0,0.011363636,0.045454545,1060,197,72,502,NA,3,1,1,0,0,0,0,0,0.045454545,0,0,0,0,0,3,0,2,5,0.034090909,0,0.013651966,0.047742875,1
"org.apache.commons.math3.geometry.partitioning",125.571428571429,25.2857142857143,6.85714285714286,24.8571428571429,0.743129251714286,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,76,14,64,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,177,48,174,5.201904762,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.geometry.partitioning.utilities",285.5,39,1,18,0.4839876035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,52,1,22,0.842975207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,78,2,36,0.967975207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.linear",232.057692307692,45.0576923076923,7.65384615384615,58.3076923076923,NA,1.05769230769231,0.365384615384615,0.865384615384615,0.365384615384615,1.40384615384615,0.0189858816730769,0.0192307692307692,0.0192307692307692,0.0267586253076923,0.0340562827692308,0.0241339022115385,0.0210099452884615,0.0192307692307692,0.0288461538461538,3.13461538461538,1.98076923076923,2.73076923076923,5.86538461538461,0.0230262198269231,0.00800294323076923,0.00789146059615385,0.0309176804038462,1121,198,33,161,NA,4,4,16,6,53,0.833333333,1,1,1,1,1,1,1,1,93,51,52,93,1,0.312883436,0.134969325,1,12067,2343,398,3032,NA,55,19,45,19,73,0.987265847,1,1,1.391448516,1.770926704,1.254962915,1.092517155,1,1.5,163,103,142,305,1.197363431,0.416153048,0.410355951,1.607719381,0
"org.apache.commons.math3.ml.clustering",80.375,18.5,6.25,24,0.655727343,0.625,0.625,18.5,6.25,24,0.655727343,0.625,0.625,1,1,1,1,1,1,80.375,0,0,80.375,1,0,0,1,261,61,15,65,1,1,4,61,15,65,1,1,4,1,1,1,1,1,1,261,0,0,261,1,0,0,1,643,148,50,192,5.245818744,5,5,148,50,192,5.245818744,5,5,8,8,8,8,8,8,643,0,0,643,8,0,0,8,0
"org.apache.commons.math3.ml.distance",8.6,1.6,1,2.8,0,0,0,1.6,1,2.8,0,0,0,1,1,1,1,1,1,8.6,0,0,8.6,1,0,0,1,13,3,1,4,0,0,0,3,1,4,0,0,0,1,1,1,1,1,1,13,0,0,13,1,0,0,1,43,8,5,14,0,0,0,8,5,14,0,0,0,5,5,5,5,5,5,43,0,0,43,5,0,0,5,0
"org.apache.commons.math3.ode",90.3333333333333,16,5.33333333333333,31.8333333333333,0.662962962916667,0.333333333333333,0.25,0.5,0.0833333333333333,1.58333333333333,0.001497615,0,0,0.01415566225,0.00462962966666667,0.0166516354166667,0.000870279833333333,0,0,5.33333333333333,1.66666666666667,2.66666666666667,8,0.06162080175,0.00935723183333333,0.0514849811666667,0.113105782833333,223,48,17,139,1,2,2,4,1,10,0.009259259,0,0,0.081632653,0.055555556,0.101010101,0.005847953,0,0,28,13,13,41,0.444444444,0.077380952,0.5,0.944444444,1084,192,64,382,7.955555555,4,3,6,1,19,0.01797138,0,0,0.169867947,0.055555556,0.199819625,0.010443358,0,0,64,20,32,96,0.739449621,0.112286782,0.617819774,1.357269394,0
"org.apache.commons.math3.ode.events",118.75,13.25,5.75,13.75,1.04146825375,0,1.75,6.25,2,6.5,0.8646825395,0,1.75,0.7734375,0.77777777775,0.81707317075,0.7576611085,0.75,0.75,74.25,0,1,75.25,0.77061855675,0,0.00515463925,0.775773196,194,31,17,40,1.5,0,5,15,3,11,1.5,0,5,1,1,1,1,1,1,175,0,4,175,1,0,0.020618557,1,475,53,23,55,4.165873015,0,7,25,8,26,3.458730158,0,7,3.09375,3.111111111,3.268292683,3.030644434,3,3,297,0,4,301,3.082474227,0,0.020618557,3.103092784,0
"org.apache.commons.math3.ode.nonstiff",98.8846153846154,15.5384615384615,3.76923076923077,104.192307692308,0.671036592923077,2.07692307692308,0.807692307692308,0.0769230769230769,0.0769230769230769,3.57692307692308,0,0,0,0.00496794873076923,0.00670163169230769,0.0262478068461538,0,0,0,0.538461538461538,0,0.0769230769230769,0.615384615384615,0.00437293934615385,0,0.000624705615384615,0.00499764496153846,499,103,12,217,1.333333333,4,8,1,1,11,0,0,0,0.066666667,0.090909091,0.069565217,0,0,0,7,0,1,8,0.065420561,0,0.009345794,0.074766355,2571,404,98,2709,17.446951416,54,21,2,2,93,0,0,0,0.129166667,0.174242424,0.682442978,0,0,0,14,0,2,16,0.113696423,0,0.016242346,0.129938769,0
"org.apache.commons.math3.ode.sampling",93.5,17.6666666666667,3,22.5,NA,0.166666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,48,7,65,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,106,18,135,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"org.apache.commons.math3.optim",42.3571428571429,9.5,3.07142857142857,19.1428571428571,0.601417233642857,0.571428571428571,1,1.78571428571429,0.5,2.21428571428571,0.0527777777857143,0,0.214285714285714,0.122580850571429,0.0803571428571429,0.0867309765,0.0716707022142857,0.0714285714285714,0.0714285714285714,7.42857142857143,0.571428571428571,1.14285714285714,8.57142857142857,0.0963215310714286,0.0135727018571429,0.0200255310714286,0.116347062142857,93,22,9,60,1.25,2,4,16,6,21,0.733333333,0,3,1,1,1,1,1,1,75,2,5,75,1,0.060606061,0.060606061,1,593,133,43,268,8.419841271,8,14,25,7,31,0.738888889,0,3,1.716131908,1.125,1.214233671,1.003389831,1,1,104,8,16,120,1.348501435,0.190017826,0.280357435,1.62885887,0
"org.apache.commons.math3.optim.linear",69.1,16.7,3.7,43.5,0.4772133191,1.1,0.1,0.2,0.1,0.7,0.000758817800000011,0,0,0.0042067736,0.0066666667,0.0068800902,0.000405222300000006,0,0,2.4,0.6,1.1,3.5,0.0158358555,0.0052385615,0.0084631476,0.024299003,328,84,14,153,0.9375,4,1,1,1,4,0.007588178,0,0,0.03030303,0.066666667,0.033898305,0.004052223,0,0,12,3,7,17,0.072992701,0.024390244,0.051094891,0.124087591,691,167,37,435,4.772133191,11,1,2,1,7,0.00758817800000011,0,0,0.042067736,0.066666667,0.068800902,0.00405222300000006,0,0,24,6,11,35,0.158358555,0.052385615,0.084631476,0.24299003,0
"org.apache.commons.math3.optim.nonlinear.scalar",37.3333333333333,6.88888888888889,4.11111111111111,24.7777777777778,0.518518518555556,0.888888888888889,0.777777777777778,0,0,1.11111111111111,0,0,0,0,0,0.0184265625555556,0,0,0,0.444444444444444,0.222222222222222,0.333333333333333,0.777777777777778,0.0154248365555556,0.00771241833333333,0.0109803921111111,0.0264052287777778,102,13,8,65,2,3,6,0,0,6,0,0,0,0,0,0.090909091,0,0,0,2,1,2,4,0.08,0.04,0.058823529,0.12,336,62,37,223,4.666666667,8,7,0,0,10,0,0,0,0,0,0.165839063,0,0,0,4,2,3,7,0.138823529,0.069411765,0.098823529,0.237647059,0
"org.apache.commons.math3.optim.nonlinear.scalar.gradient",179,27,19,78,0.821428571,4,0,1,1,4,0.029761905,0,0,0.035714286,0.05,0.050632911,0.016339869,0,0,9,4,5,14,0.05027933,0.022346369,0.027932961,0.078212291,179,27,19,78,0.821428571,4,0,1,1,4,0.029761905,0,0,0.035714286,0.05,0.050632911,0.016339869,0,0,9,4,5,14,0.05027933,0.022346369,0.027932961,0.078212291,179,27,19,78,0.821428571,4,0,1,1,4,0.029761905,0,0,0.035714286,0.05,0.050632911,0.016339869,0,0,9,4,5,14,0.05027933,0.022346369,0.027932961,0.078212291,0
"org.apache.commons.math3.optim.nonlinear.scalar.noderiv",421.428571428571,81.7142857142857,9.14285714285714,80.4285714285714,0.762662971714286,2,0.285714285714286,1.28571428571429,0.571428571428571,1.14285714285714,0.0270790021428571,0,0,0.0288800705714286,0.0497835498571429,0.0123658637142857,0.0164457245714286,0,0,3.85714285714286,4,3.14285714285714,7,0.0289613032857143,0.0112823182857143,0.0120016595714286,0.0409629628571429,1612,323,19,179,0.952631579,3,2,4,2,4,0.15,0,0,0.133333333,0.181818182,0.054054054,0.09375,0,0,11,13,12,15,0.150684932,0.04109589,0.054794521,0.205479452,2950,572,64,563,5.338640802,14,2,9,4,8,0.189553015,0,0,0.202160494,0.348484849,0.086561046,0.115120072,0,0,27,28,22,49,0.202729123,0.078976228,0.084011617,0.28674074,0
"org.apache.commons.math3.optim.nonlinear.vector",24.1428571428571,4.85714285714286,4.14285714285714,28.7142857142857,0.304421768714286,1.14285714285714,0.285714285714286,0,0,1.85714285714286,0,0,0,0,0,0.0495586088571429,0,0,0,0.857142857142857,0.571428571428571,0.285714285714286,1.14285714285714,0.0217706821428571,0.0198139124285714,0.00818992328571429,0.0299606054285714,53,13,11,65,0.75,3,1,0,0,6,0,0,0,0,0,0.1875,0,0,0,4,2,1,5,0.076923077,0.0625,0.038461538,0.115384615,169,34,29,201,2.130952381,8,2,0,0,13,0,0,0,0,0,0.346910262,0,0,0,6,4,2,8,0.152394775,0.138697387,0.057329463,0.209724238,0
"org.apache.commons.math3.optim.nonlinear.vector.jacobian",227.333333333333,46,12.6666666666667,173.666666666667,0.782638889,4.66666666666667,0.666666666666667,1,0.666666666666667,4.66666666666667,0.0675154323333333,0,0,0.040305011,0.0578703703333333,0.0266486,0.0399547183333333,0,0,8.66666666666667,4,3.66666666666667,12.3333333333333,0.0712261983333333,0.0383836416666667,0.013811852,0.0850380503333333,515,101,15,179,0.875,5,2,2,1,5,0.166666667,0,0,0.111111111,0.111111111,0.027777778,0.1,0,0,14,8,9,19,0.170731707,0.097560976,0.017475728,0.182926829,682,138,38,521,2.347916667,14,2,3,2,14,0.202546297,0,0,0.120915033,0.173611111,0.0799458,0.119864155,0,0,26,12,11,37,0.213678595,0.115150925,0.041435556,0.255114151,0
"org.apache.commons.math3.optim.univariate",71.375,13.625,4.5,27,0.656101190375,0.75,0.375,0.25,0,0.75,0,0,0,0.024509804,0,0.0151899745,0,0,0,0.375,0.625,0.625,1,0.00707547175,0.011285599625,0.011285599625,0.01836107125,185,33,9,57,0.9,2,2,1,0,2,0,0,0,0.166666667,0,0.05,0,0,0,3,2,2,4,0.056603774,0.060606061,0.060606061,0.075471698,571,109,36,216,5.248809523,6,3,2,0,6,0,0,0,0.196078432,0,0.121519796,0,0,0,3,5,5,8,0.056603774,0.090284797,0.090284797,0.14688857,0
"org.apache.commons.math3.optimization",29.4736842105263,5.68421052631579,2.26315789473684,13.7368421052632,NA,0.526315789473684,0.473684210526316,0.157894736842105,0,0.157894736842105,0,0,0,0.0192147034210526,0,0.00986842105263158,0,0,0,0,0.315789473684211,0.315789473684211,0.315789473684211,0,0.00762963915789474,0.00762963915789474,0.00762963915789474,86,15,8,21,NA,1,4,1,0,3,0,0,0,0.142857143,0,0.1875,0,0,0,0,2,2,2,0,0.054054054,0.054054054,0.054054054,560,108,43,261,NA,10,9,3,0,3,0,0,0,0.365079365,0,0.1875,0,0,0,0,6,6,6,0,0.144963144,0.144963144,0.144963144,0
"org.apache.commons.math3.optimization.direct",286.416666666667,56.25,9.08333333333333,59.6666666666667,NA,0.75,0.833333333333333,0.75,0,0.666666666666667,0.00121275125,0,0,0.0393155198333333,0,0.00870921025,0.00066972825,0,0,0.666666666666667,2.33333333333333,1.33333333333333,2,0.00124866833333333,0.02418525425,0.00187100975,0.003119678,1613,323,22,182,NA,2,5,4,0,3,0.014553015,0,0,0.4,0,0.041666667,0.008036739,0,0,5,13,12,14,0.007462687,0.260869565,0.0125,0.0125,3437,675,109,716,NA,9,10,9,0,8,0.014553015,0,0,0.471786238,0,0.104510523,0.008036739,0,0,8,28,16,24,0.01498402,0.290223051,0.022452117,0.037436136,0
"org.apache.commons.math3.optimization.fitting",91.8,5.2,3.6,26.8,NA,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.0017699116,0,0,0.0017699116,171,11,7,50,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.008849558,0,0,0.008849558,459,26,18,134,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.008849558,0,0,0.008849558,0
